,date,city,country,lat,lng,temp,maxtemp,humidity,cloud,wind,just_date
0,2020-01-11 15:58:26,Bubaque,GW,11.28,-15.83,26.55,26.55,53,33,1.61,2020-01-11
1,2020-01-11 15:54:07,Cape Town,ZA,-33.93,18.42,23.92,25.0,64,0,8.2,2020-01-11
2,2020-01-11 15:55:26,Ushuaia,AR,-54.8,-68.3,11.44,12.0,66,75,12.9,2020-01-11
3,2020-01-11 15:58:26,Sao Mateus,BR,-18.72,-39.86,31.32,31.32,49,29,4.49,2020-01-11
4,2020-01-11 15:58:27,Tupik,RU,54.43,119.93,-23.83,-23.83,89,97,1.74,2020-01-11
5,2020-01-11 15:58:27,Nicoya,CR,10.15,-85.45,25.67,31.0,52,0,9.3,2020-01-11
6,2020-01-11 15:58:27,Saskylakh,RU,71.92,114.08,-19.26,-19.26,96,100,4.24,2020-01-11
7,2020-01-11 15:58:27,Bredasdorp,ZA,-34.53,20.04,23.33,23.33,78,0,1.34,2020-01-11
8,2020-01-11 15:58:27,Kyabram,AU,-36.32,145.05,14.44,14.44,53,0,5.94,2020-01-11
9,2020-01-11 15:55:09,Albany,US,42.6,-73.97,13.2,15.56,67,75,6.2,2020-01-11
10,2020-01-11 15:58:27,Punta Arenas,CL,-53.15,-70.92,13.61,14.0,58,75,12.3,2020-01-11
11,2020-01-11 15:58:27,Lorengau,PG,-2.02,147.27,29.14,29.14,77,100,5.5,2020-01-11
12,2020-01-11 15:58:27,Mayor Pablo Lagerenza,PY,-19.93,-60.77,35.03,35.03,42,100,4.35,2020-01-11
13,2020-01-11 15:55:42,Port Elizabeth,ZA,-33.92,25.57,26.0,26.0,69,20,6.7,2020-01-11
14,2020-01-11 15:58:18,Hobart,AU,-42.88,147.33,12.0,13.0,50,100,5.1,2020-01-11
15,2020-01-11 15:58:27,Sai Buri,TH,6.7,101.62,25.0,25.0,88,20,2.1,2020-01-11
16,2020-01-11 15:58:27,Kodinsk,RU,58.69,99.18,-21.82,-21.82,97,7,2.42,2020-01-11
17,2020-01-11 15:58:27,Mataura,NZ,-46.19,168.86,12.78,12.78,78,53,0.45,2020-01-11
18,2020-01-11 15:58:28,Husavik,IS,66.04,-17.34,0.0,0.0,66,40,19.5,2020-01-11
19,2020-01-11 15:58:28,Yonago,JP,35.43,133.33,4.0,4.0,86,75,2.6,2020-01-11
20,2020-01-11 15:56:30,Jamestown,US,42.1,-79.24,14.03,16.0,82,90,7.2,2020-01-11
21,2020-01-11 15:58:28,Chui,UY,-33.7,-53.46,29.45,29.45,49,11,2.06,2020-01-11
22,2020-01-11 15:58:28,Saint George,US,37.1,-113.58,-3.47,-0.56,79,1,0.46,2020-01-11
23,2020-01-11 15:58:28,Bluff,NZ,-46.6,168.33,12.78,12.78,78,100,0.45,2020-01-11
24,2020-01-11 15:58:28,Nome,US,64.5,-165.41,-11.31,-11.0,61,90,13.9,2020-01-11
25,2020-01-11 15:58:28,East London,ZA,-33.02,27.91,25.0,25.0,78,0,8.7,2020-01-11
26,2020-01-11 15:58:28,Puerto Madryn,AR,-42.77,-65.04,25.38,25.38,20,0,8.56,2020-01-11
27,2020-01-11 15:54:01,Lompoc,US,34.64,-120.46,3.89,8.89,90,75,2.1,2020-01-11
28,2020-01-11 15:57:05,Cabo Rojo,PR,18.09,-67.15,28.76,30.0,61,40,12.3,2020-01-11
29,2020-01-11 15:58:29,Nanortalik,GL,60.14,-45.24,-8.63,-8.63,55,0,8.51,2020-01-11
30,2020-01-11 15:58:29,Laguna,US,38.42,-121.42,7.22,9.44,100,40,4.1,2020-01-11
31,2020-01-11 15:58:29,Tuktoyaktuk,CA,69.45,-133.04,-26.0,-26.0,75,75,5.7,2020-01-11
32,2020-01-11 15:58:29,Hambantota,LK,6.12,81.12,26.0,26.0,94,20,3.6,2020-01-11
33,2020-01-11 15:58:29,Hilo,US,19.73,-155.09,19.16,24.0,83,90,3.6,2020-01-11
34,2020-01-11 15:58:29,Zamosc,PL,50.72,23.25,4.0,4.0,100,90,4.1,2020-01-11
35,2020-01-11 15:58:29,Roald,NO,62.58,6.13,6.84,9.0,76,75,15.4,2020-01-11
36,2020-01-11 15:58:29,Tiznit,MA,29.58,-9.5,15.34,15.34,48,0,2.93,2020-01-11
37,2020-01-11 15:58:29,Atuona,PF,-9.8,-139.03,26.71,26.71,74,0,8.25,2020-01-11
38,2020-01-11 15:54:16,Kuusamo,FI,65.97,29.18,-4.0,-4.0,92,20,5.7,2020-01-11
39,2020-01-11 15:56:21,Juneau,US,58.3,-134.42,-10.99,-10.0,60,40,5.1,2020-01-11
40,2020-01-11 15:58:29,Mossamedes,AO,-15.2,12.15,26.0,26.0,65,75,5.1,2020-01-11
41,2020-01-11 15:58:29,Avera,US,33.19,-82.53,21.02,22.0,88,90,6.7,2020-01-11
42,2020-01-11 15:58:29,Qingdao,CN,36.1,120.37,-1.85,-0.56,79,100,3.0,2020-01-11
43,2020-01-11 15:56:36,George Town,MY,5.41,100.34,26.82,27.0,88,20,0.7,2020-01-11
44,2020-01-11 15:58:29,Caravelas,BR,-17.71,-39.25,26.48,26.48,79,0,5.12,2020-01-11
45,2020-01-11 15:58:30,Kaitangata,NZ,-46.28,169.85,12.78,12.78,95,42,4.61,2020-01-11
46,2020-01-11 15:58:30,Hualmay,PE,-11.1,-77.61,23.3,23.3,64,34,3.41,2020-01-11
47,2020-01-11 15:58:30,Udachny,RU,66.42,112.4,-16.0,-16.0,91,18,4.0,2020-01-11
48,2020-01-11 15:58:30,Clyde River,CA,70.47,-68.59,-26.0,-26.0,56,40,3.6,2020-01-11
49,2020-01-11 15:58:30,Kieta,PG,-6.22,155.63,25.65,25.65,87,100,3.4,2020-01-11
50,2020-01-11 15:58:30,Carnarvon,AU,-24.87,113.63,28.0,28.0,61,0,7.7,2020-01-11
51,2020-01-11 15:58:30,Rozhniativ,UA,48.94,24.16,6.0,6.0,75,75,6.0,2020-01-11
52,2020-01-11 15:58:30,Port-Gentil,GA,-0.72,8.78,31.0,31.0,70,20,4.6,2020-01-11
53,2020-01-11 15:54:30,Houma,US,29.6,-90.72,18.52,20.0,93,90,7.7,2020-01-11
54,2020-01-11 15:58:30,Pedernales,DO,18.04,-71.74,30.0,30.0,51,40,4.1,2020-01-11
55,2020-01-11 15:58:30,Ballina,AU,-28.87,153.57,21.34,22.0,88,90,4.1,2020-01-11
56,2020-01-11 15:58:30,Hermanus,ZA,-34.42,19.23,24.26,25.0,78,0,1.34,2020-01-11
57,2020-01-11 15:58:30,Ribeira Grande,PT,38.52,-28.7,14.0,14.0,62,40,5.7,2020-01-11
58,2020-01-11 15:58:31,Tigil,RU,57.8,158.67,-12.98,-12.98,93,100,3.28,2020-01-11
59,2020-01-11 15:58:31,Rikitea,PF,-23.12,-134.97,23.91,23.91,80,0,9.2,2020-01-11
60,2020-01-11 15:58:31,Pisco,PE,-13.7,-76.22,22.41,22.78,30,40,3.1,2020-01-11
61,2020-01-11 15:58:31,Kapaa,US,22.08,-159.32,22.77,23.89,94,40,1.5,2020-01-11
62,2020-01-11 15:58:31,Manokwari,ID,-0.87,134.08,23.16,23.16,86,56,1.25,2020-01-11
63,2020-01-11 15:58:31,Mayna,RU,54.11,47.62,-5.32,-5.32,95,100,2.14,2020-01-11
64,2020-01-11 15:58:31,Jimenez,MX,28.33,-105.4,-1.0,-1.0,54,5,4.1,2020-01-11
65,2020-01-11 15:58:31,Diamantino,BR,-14.41,-56.45,33.41,33.41,56,66,0.98,2020-01-11
66,2020-01-11 15:58:31,Qaanaaq,GL,77.48,-69.36,-21.74,-21.74,43,0,3.43,2020-01-11
67,2020-01-11 15:58:31,Bengkulu,ID,-3.8,102.27,22.59,22.59,94,80,1.46,2020-01-11
68,2020-01-11 15:58:31,Novosmolinskiy,RU,56.28,43.05,-2.65,-1.67,100,90,2.0,2020-01-11
69,2020-01-11 15:58:31,Guerrero Negro,MX,27.98,-114.06,11.14,11.14,61,0,0.12,2020-01-11
70,2020-01-11 15:58:31,Nushki,PK,29.55,66.02,8.78,8.78,72,100,3.24,2020-01-11
71,2020-01-11 15:58:31,Codrington,AU,-38.27,141.97,15.13,15.13,74,100,5.57,2020-01-11
72,2020-01-11 15:56:30,Agadir,MA,30.42,-9.6,19.0,19.0,59,0,4.6,2020-01-11
73,2020-01-11 15:58:31,Gamboma,CG,-1.88,15.86,32.45,32.45,38,87,1.99,2020-01-11
74,2020-01-11 15:58:32,Busselton,AU,-33.65,115.33,18.35,20.56,26,0,4.98,2020-01-11
75,2020-01-11 15:58:32,Kodiak,US,57.79,-152.41,-2.0,-2.0,74,90,5.7,2020-01-11
76,2020-01-11 15:58:32,Xichang,CN,27.9,102.26,-1.69,-1.69,91,0,0.93,2020-01-11
77,2020-01-11 15:58:32,Severobaykalsk,RU,55.65,109.32,-11.98,-11.98,82,97,3.52,2020-01-11
78,2020-01-11 15:58:32,Galesong,ID,-5.32,119.37,24.0,24.0,100,40,2.6,2020-01-11
79,2020-01-11 15:58:32,Idenao,CM,4.25,9.0,31.0,31.0,70,20,4.1,2020-01-11
80,2020-01-11 15:58:32,Khatanga,RU,71.97,102.5,-11.62,-11.62,92,100,7.25,2020-01-11
81,2020-01-11 15:53:48,Sept-Iles,CA,50.2,-66.38,-5.22,-4.44,85,90,1.5,2020-01-11
82,2020-01-11 15:58:32,Pachmarhi,IN,22.47,78.43,12.12,12.12,55,0,1.19,2020-01-11
83,2020-01-11 15:58:32,Narsaq,GL,60.92,-46.05,-17.0,-17.0,37,20,3.1,2020-01-11
84,2020-01-11 15:58:32,Port Hardy,CA,50.7,-127.42,3.0,3.0,69,75,4.6,2020-01-11
85,2020-01-11 15:58:32,Beringovskiy,RU,63.05,179.32,-0.88,-0.88,89,99,5.95,2020-01-11
86,2020-01-11 15:58:32,Port Alfred,ZA,-33.59,26.89,23.33,23.33,85,0,3.58,2020-01-11
87,2020-01-11 15:58:32,Kismayo,SO,-0.36,42.55,28.23,28.23,78,0,7.24,2020-01-11
88,2020-01-11 15:58:33,Barrow,US,71.29,-156.79,-28.0,-28.0,75,40,6.7,2020-01-11
89,2020-01-11 15:57:59,Thompson,CA,55.74,-97.86,-37.0,-37.0,65,40,1.0,2020-01-11
90,2020-01-11 15:58:33,Kavaratti,IN,10.57,72.64,27.5,27.5,74,5,4.87,2020-01-11
91,2020-01-11 15:58:33,Lebu,CL,-37.62,-73.65,21.56,21.56,41,0,4.02,2020-01-11
92,2020-01-11 15:58:33,Iqaluit,CA,63.75,-68.51,-27.89,-27.78,68,75,3.1,2020-01-11
93,2020-01-11 15:58:33,Eucaliptus,BO,-17.58,-67.52,16.0,16.0,59,40,1.5,2020-01-11
94,2020-01-11 15:57:39,Rome,US,43.21,-75.46,14.77,16.11,82,90,2.1,2020-01-11
95,2020-01-11 15:58:33,Saldanha,ZA,-33.01,17.94,20.64,20.64,80,48,8.7,2020-01-11
96,2020-01-11 15:58:33,Rabo de Peixe,PT,37.8,-25.58,17.0,17.0,63,75,5.7,2020-01-11
97,2020-01-11 15:58:33,Mendoza,AR,-32.89,-68.83,30.0,30.0,33,20,5.1,2020-01-11
98,2020-01-11 15:58:33,Yerbogachen,RU,61.28,108.01,-17.15,-17.15,90,100,6.44,2020-01-11
99,2020-01-11 15:58:33,Upernavik,GL,72.79,-56.15,-21.79,-21.79,60,35,5.32,2020-01-11
100,2020-01-11 15:58:33,Magadan,RU,59.57,150.8,-21.35,-21.35,71,0,4.07,2020-01-11
101,2020-01-11 15:58:33,Novobiryusinskiy,RU,56.96,97.71,-21.37,-21.37,99,60,1.16,2020-01-11
102,2020-01-11 15:58:34,New Norfolk,AU,-42.78,147.06,12.0,13.0,50,100,5.1,2020-01-11
103,2020-01-11 15:58:34,Tabuk,PH,17.42,121.44,21.79,21.79,92,72,0.58,2020-01-11
104,2020-01-11 15:57:19,Harlingen,US,26.19,-97.7,17.97,19.44,27,40,6.2,2020-01-11
105,2020-01-11 15:58:34,Chokurdakh,RU,70.63,147.92,-34.85,-34.85,100,25,0.02,2020-01-11
106,2020-01-11 15:58:34,Diapaga,BF,12.07,1.79,38.19,38.19,13,50,0.67,2020-01-11
107,2020-01-11 15:58:34,Hithadhoo,MV,-0.6,73.08,28.26,28.26,80,100,7.98,2020-01-11
108,2020-01-11 15:58:34,Charters Towers,AU,-20.1,146.27,23.41,23.41,91,55,3.95,2020-01-11
109,2020-01-11 15:58:34,Hasaki,JP,35.73,140.83,0.61,1.11,100,20,1.5,2020-01-11
110,2020-01-11 15:58:34,Yellowknife,CA,62.46,-114.35,-39.49,-39.0,65,20,1.5,2020-01-11
111,2020-01-11 15:58:34,Nuevo San Juan,PA,9.22,-79.66,30.78,31.11,70,4,5.1,2020-01-11
112,2020-01-11 15:58:34,Poum,NC,-20.23,164.02,25.72,25.72,85,100,11.64,2020-01-11
113,2020-01-11 15:58:35,Ciudad Lazaro Cardenas,MX,17.96,-102.2,24.78,24.78,53,0,2.08,2020-01-11
114,2020-01-11 15:58:35,Sulangan,PH,11.14,123.72,27.2,27.2,78,100,6.49,2020-01-11
115,2020-01-11 15:54:42,Salalah,OM,17.02,54.09,26.0,26.0,74,20,3.6,2020-01-11
116,2020-01-11 15:56:05,Isla Vista,US,34.41,-119.86,5.39,9.44,45,75,2.1,2020-01-11
117,2020-01-11 15:58:35,Tiksi,RU,71.69,128.87,-27.82,-27.82,85,43,1.21,2020-01-11
118,2020-01-11 15:58:35,Burns Lake,CA,54.23,-125.75,-17.82,-17.82,97,100,1.38,2020-01-11
119,2020-01-11 15:58:35,Klaksvik,FO,62.23,-6.59,5.0,5.0,56,72,10.3,2020-01-11
120,2020-01-11 15:58:35,Marzuq,YE,14.4,46.47,22.79,22.79,57,92,3.57,2020-01-11
121,2020-01-11 15:58:35,Kahului,US,20.89,-156.47,21.02,23.0,83,90,6.2,2020-01-11
122,2020-01-11 15:58:35,Puerto Ayora,EC,-0.74,-90.35,26.33,27.0,69,75,6.7,2020-01-11
123,2020-01-11 15:58:35,Ancud,CL,-41.87,-73.82,16.0,16.0,72,75,3.1,2020-01-11
124,2020-01-11 15:58:35,Buala,SB,-8.14,159.59,26.44,26.44,85,100,8.64,2020-01-11
125,2020-01-11 15:58:36,Aguimes,ES,27.91,-15.45,19.68,20.0,60,75,10.3,2020-01-11
126,2020-01-11 15:58:36,Tasiilaq,GL,65.61,-37.64,-5.0,-5.0,73,75,2.1,2020-01-11
127,2020-01-11 15:58:36,Shelabolikha,RU,53.41,82.62,-17.0,-17.0,77,100,3.0,2020-01-11
128,2020-01-11 15:58:36,Vaini,TO,-21.2,-175.2,26.0,26.0,88,75,3.6,2020-01-11
129,2020-01-11 15:58:36,Vao,NC,-22.67,167.48,24.65,24.65,84,100,8.6,2020-01-11
130,2020-01-11 15:58:36,Saint-Philippe,RE,-21.36,55.77,22.94,26.0,78,90,9.3,2020-01-11
131,2020-01-11 15:56:23,Abancay,PE,-13.63,-72.88,3.0,3.0,100,0,3.1,2020-01-11
132,2020-01-11 15:58:36,Vanavara,RU,60.34,102.28,-21.16,-21.16,96,100,3.62,2020-01-11
133,2020-01-11 15:58:36,Kruisfontein,ZA,-34.0,24.73,28.28,28.28,44,0,4.1,2020-01-11
134,2020-01-11 15:58:37,Dikson,RU,73.51,80.55,-8.22,-8.22,94,100,8.15,2020-01-11
135,2020-01-11 15:58:37,Ukiah,US,39.15,-123.21,5.95,7.78,93,75,1.28,2020-01-11
136,2020-01-11 15:58:37,Muros,ES,42.78,-9.06,12.12,12.78,75,81,2.68,2020-01-11
137,2020-01-11 15:54:24,Perth,AU,-31.93,115.83,22.67,24.44,40,0,2.6,2020-01-11
138,2020-01-11 15:58:37,Norman Wells,CA,65.28,-126.83,-19.0,-19.0,70,90,5.7,2020-01-11
139,2020-01-11 15:58:37,Pacific Grove,US,36.62,-121.92,6.92,10.0,100,90,2.3,2020-01-11
140,2020-01-11 15:58:37,Nyurba,RU,63.28,118.33,-12.24,-12.24,92,100,3.47,2020-01-11
141,2020-01-11 15:58:37,San Quintin,MX,30.48,-115.95,3.89,3.89,30,0,3.58,2020-01-11
142,2020-01-11 15:58:37,Zhalantun,CN,48.0,122.72,-21.53,-21.53,86,0,2.81,2020-01-11
143,2020-01-11 15:58:37,Mana,GF,5.66,-53.78,29.61,29.61,57,22,3.32,2020-01-11
144,2020-01-11 15:58:37,Qandala,SO,11.47,49.87,24.51,24.51,75,12,3.43,2020-01-11
145,2020-01-11 15:58:37,Shieli,KZ,44.17,66.75,-0.77,-0.77,80,100,2.17,2020-01-11
146,2020-01-11 15:58:37,Sao Filipe,CV,14.9,-24.5,21.25,21.25,64,100,6.68,2020-01-11
147,2020-01-11 15:58:38,Nikolskoye,RU,59.7,30.79,-0.76,0.56,86,22,2.0,2020-01-11
148,2020-01-11 15:58:38,Fukuecho,JP,32.69,128.84,10.0,10.0,76,90,4.6,2020-01-11
149,2020-01-11 15:58:38,Mayo,US,38.89,-76.51,16.58,18.89,77,1,3.6,2020-01-11
150,2020-01-11 15:58:38,Maniitsoq,GL,65.42,-52.9,-11.57,-11.57,48,100,11.07,2020-01-11
151,2020-01-11 15:58:38,Saint-Augustin,CA,51.23,-58.65,-5.66,-5.66,72,100,7.4,2020-01-11
152,2020-01-11 15:58:38,Yokadouma,CM,3.52,15.05,33.25,33.25,27,88,1.21,2020-01-11
153,2020-01-11 15:55:48,Borehamwood,GB,51.65,-0.28,10.01,11.11,87,90,8.2,2020-01-11
154,2020-01-11 15:58:38,Campbellton,CA,48.01,-66.67,0.85,0.85,99,100,1.46,2020-01-11
155,2020-01-11 15:58:38,Bumba,CD,2.18,22.47,33.26,33.26,33,95,0.95,2020-01-11
156,2020-01-11 15:58:38,Jacobina,BR,-11.18,-40.52,27.69,27.69,55,77,3.28,2020-01-11
157,2020-01-11 15:58:38,Ruski Krstur,RS,45.56,19.42,3.82,5.0,69,19,4.1,2020-01-11
158,2020-01-11 15:56:08,Abha,SA,18.22,42.51,12.52,13.0,40,100,5.1,2020-01-11
159,2020-01-11 15:58:38,Schwedt,DE,53.06,14.28,3.89,5.0,86,16,4.14,2020-01-11
160,2020-01-11 15:58:38,Lishui,CN,28.46,119.91,5.93,5.93,94,100,1.03,2020-01-11
161,2020-01-11 15:58:39,Coruripe,BR,-10.13,-36.18,28.32,28.32,66,0,5.04,2020-01-11
162,2020-01-11 15:58:39,Nuevo Progreso,MX,23.17,-97.95,22.32,22.78,32,100,6.26,2020-01-11
163,2020-01-11 15:58:39,Falkenberg,SE,56.91,12.49,5.39,5.56,86,100,10.3,2020-01-11
164,2020-01-11 15:58:39,Chapais,CA,49.78,-74.85,-9.0,-9.0,85,90,5.1,2020-01-11
165,2020-01-11 15:58:39,Ilulissat,GL,69.22,-51.1,-20.0,-20.0,48,5,9.3,2020-01-11
166,2020-01-11 15:58:39,Cherskiy,RU,68.75,161.3,-26.67,-26.67,98,100,2.17,2020-01-11
167,2020-01-11 15:58:39,Baiyin,CN,36.56,104.21,-7.41,-1.67,84,3,3.0,2020-01-11
168,2020-01-11 15:58:39,Bathsheba,BB,13.22,-59.52,30.0,30.0,58,40,11.3,2020-01-11
169,2020-01-11 15:58:39,Black River,JM,18.03,-77.85,29.53,30.0,62,20,9.3,2020-01-11
170,2020-01-11 15:58:39,Sao Felix do Xingu,BR,-6.64,-51.99,27.57,27.57,82,98,1.75,2020-01-11
171,2020-01-11 15:58:39,Ibra,OM,22.69,58.53,21.26,21.26,72,82,4.01,2020-01-11
172,2020-01-11 15:58:39,Takoradze,GH,4.88,-1.76,31.18,31.18,54,81,3.51,2020-01-11
173,2020-01-11 15:58:39,Ixtapa,MX,20.7,-105.2,19.18,21.67,88,75,2.1,2020-01-11
174,2020-01-11 15:58:40,Lagoa,PT,39.05,-27.98,13.82,13.82,63,45,6.85,2020-01-11
175,2020-01-11 15:58:40,Bethel,US,41.37,-73.41,13.96,16.11,67,1,5.1,2020-01-11
176,2020-01-11 15:58:40,Coyhaique,CL,-45.58,-72.07,16.43,17.0,48,75,4.6,2020-01-11
177,2020-01-11 15:58:40,Nizhnevartovsk,RU,60.93,76.55,-9.0,-9.0,78,100,6.0,2020-01-11
178,2020-01-11 15:58:40,Pasni,PK,25.26,63.47,19.92,19.92,63,100,11.24,2020-01-11
179,2020-01-11 15:58:40,Cockburn Town,TC,21.46,-71.14,26.36,26.36,74,0,13.58,2020-01-11
180,2020-01-11 15:58:40,Berlevag,NO,70.86,29.09,1.82,1.82,64,60,3.78,2020-01-11
181,2020-01-11 15:58:40,Merauke,ID,-8.47,140.33,24.89,24.89,93,96,1.71,2020-01-11
182,2020-01-11 15:58:40,Severo-Kuril'sk,RU,50.68,156.12,-7.12,-7.12,87,91,9.01,2020-01-11
183,2020-01-11 15:58:40,Asau,RO,46.43,26.4,5.0,5.0,80,75,3.1,2020-01-11
